nid,name,library,source,confidence,evidence
2rE3Dnr+siI,_ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14ConnectAccount2V214PSNError_errorEEEE8capacityEv,\N,ps5rs-builtin,100,\N
2T0j4uIbN48,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V137RequestPlayerSessionInvitationToGroupEEEEEE6assignEPS9_PFvSB_EPNS2_10LibContextE,\N,ps5rs-builtin,100,\N
w9vhTAUBvd8,_ZNK4cell4rudp11Multiplexer17getMaxSegmentSizeEv,\N,ps5rs-builtin,100,\N
0296SrgPXLA,cellDntpMutexLock,\N,ps5rs-builtin,100,\N
rrnB-DRi6N4,_ZN7ScePSVR12findGraphKeyEPNS_4HASHEPc,\N,ps5rs-builtin,100,\N
9GVoZnNxdUA,sceScreamSynthMasterPersonalSetupPreAmp,\N,ps5rs-builtin,100,\N
FOum7YUAKjM,_ZN3sce7Toolkit2NP2V28Presence7Request11GetPresenceD2Ev,\N,ps5rs-builtin,100,\N
CL6y9q-XbuQ,sceRtcTickAddMonths,\N,ps5rs-builtin,100,\N
GXm6bV3ivGM,sceBgftServiceDownloadFindActivePupTask,\N,ps5rs-builtin,100,\N
tSusGI+SAnk,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS1_7Matches2V125ChildActivityAvailabilityEEEEC1ERS9_,\N,ps5rs-builtin,100,\N
RfiA17kV+xs,sceNpUtilGetNpLanguageCodeStr,\N,ps5rs-builtin,100,\N
xCz8oCboV7Y,jpeg_fdct_7x7,\N,ps5rs-builtin,100,\N
myh96KZRMMo,_ZN3sce7Toolkit2NP2V210Tournament7Request19SendTeamMatchReportD1Ev,\N,ps5rs-builtin,100,\N
HYMgE5B62QY,sceUserServiceSetGlsCamCrop,\N,ps5rs-builtin,100,\N
-DV4I0wePoo,_ZN3sce13AgcGpuAddress74detile_macro_00_X0_Z0_Y0_Z1_Y1_X1_Z2_Y2_X2_Z3xX4xY4_X3xY3xZ4_X3_Z4_Y4_X4_3EPhPKhRKNS0_20ComputeOffsetContextEjNS0_7simd256EjRjRS7_,\N,ps5rs-builtin,100,\N
mdiiGQ+j-Sw,_ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V15StatsEEEEppEi,\N,ps5rs-builtin,100,\N
J4qs3O5W3Z8,_ZNK3sce3Agc4Gnmp24ViewportTransformControl27getPerspectiveDivideZEnableEv,\N,ps5rs-builtin,100,\N
bH97YBH9000,_ZN3sce3Agc12addRegistersEPNS0_22SetCxRegIndirectPacketEj,\N,ps5rs-builtin,100,\N
lWtO4slETd0,_ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V128ResponseGameSessionSpectatorEEEEplEm,\N,ps5rs-builtin,100,\N
sd6DjlGYA8g,sceHmacMd5BlockResult,\N,ps5rs-builtin,100,\N
ePMMapuAc0k,mulvsi3,\N,ps5rs-builtin,100,\N
k3lcTYS1ZDw,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_13ConstIteratorINS2_6StringEEEEC2EPS6_PFvS8_EPNS2_10LibContextE,\N,ps5rs-builtin,100,\N
z0b3IxfaSbI,_ZN15AbstractStorage14TwitterContent8SeekTimeElPl,\N,ps5rs-builtin,100,\N
GNkoXyvvmZ8,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V110FromMemberEEC2EPS6_PFvS8_EPNS2_10LibContextE,\N,ps5rs-builtin,100,\N
KO+11cgC7N0,sceNpSetGamePresenceOnline,\N,ps5rs-builtin,100,\N
Nrb8TWYiExw,sceSndzMixerDestroy,\N,ps5rs-builtin,100,\N
LUWDrF6QjIo,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_14ConnectAccount2V212PartnerTokenEEENS4_INS2_18ResponseHeaderBaseEEEE6unlockEv,\N,ps5rs-builtin,100,\N
xzjeirkjUnY,_ZNK3sce2Np9CppWebApi6Common6VectorINS1_7Matches2V110TaskStatusEE8capacityEv,\N,ps5rs-builtin,100,\N
YeU23Szo3BM,sceKernelGetAllowedSdkVersionOnSystem,\N,ps5rs-builtin,100,\N
6Mls5JbQoR0,_ZN3sce7Toolkit2NP2V23TSS7TssData8deepCopyERKS4_,\N,ps5rs-builtin,100,\N
Kg+cTa1MwtM,_ZN3WTF14FileSystemImpl12fileMetadataERKNS_6StringE,\N,ps5rs-builtin,100,\N
ELvH8kXt1FQ,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_8IteratorIdEEEC1EPS5_PNS2_10LibContextE,\N,ps5rs-builtin,100,\N
DkxbVWwM5YQ,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V150PostGameSessionsSessionIdSessionMessageRequestBodyEEEE7popBackEv,\N,ps5rs-builtin,100,\N
s2jlwYnhitg,_ZN4Util16RefCountObjAllocIN9Matching211Transaction6Packet8JoinRoomE14SceNpAllocatorED1Ev,\N,ps5rs-builtin,100,\N
UNsyduMWYaw,_ZN3sce11TextureTool3Raw15swizzle_6_7_0_7EPDv2_xj,\N,ps5rs-builtin,100,\N
JTCNldaddsk,snd_OSFunc_DeleteMutex,\N,ps5rs-builtin,100,\N
Q9tU00tOwKw,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_17TitleCloudStorage2V136SetVariableWithConditionsRequestBodyEEC1ERKS7_,\N,ps5rs-builtin,100,\N
SqK2d6a1SJA,_ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V130RequestGameSessionMemberPlayerEEdeEv,\N,ps5rs-builtin,100,\N
TyelACu501E,sceMdbgSetResult,\N,ps5rs-builtin,100,\N
mfI1QmqyYBE,.LCPI277_3,\N,ps5rs-builtin,100,\N
F-ZXKC16TK8,_ZN4Util7SubjectIN9Matching26Update4BaseEED1Ev,\N,ps5rs-builtin,100,\N
c0eCOEdCUxc,__acl_get_link,\N,ps5rs-builtin,100,\N
LZqSlU-3M0s,_ZN7bmalloc11AllIsoHeapsC1ERKSt11scoped_lockIJNS_5MutexEEE,\N,ps5rs-builtin,100,\N
upkD4O7byJU,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_11Matchmaking2V15ErrorEE5resetEPS6_,\N,ps5rs-builtin,100,\N
ZYg+xsX7SO4,_ZN3sce7Toolkit2NP2V210Wordfilter7Request13FilterCommentD1Ev,\N,ps5rs-builtin,100,\N
WLaUXcixYPw,_ZNK3sce3Xml13AttributeList12getAttributeEj,\N,ps5rs-builtin,100,\N
TljqG4duBGQ,_ZN9Matching211Transaction6Packet14GrantRoomOwner3setERK35SceNpMatching2GrantRoomOwnerRequest,\N,ps5rs-builtin,100,\N
90hBK2BiBK0,sceNpPbtcIsLoginAllowed,\N,ps5rs-builtin,100,\N
wkcUYXvItbQ,sceSha0BlockResult,\N,ps5rs-builtin,100,\N
Cq8O3oR6PWc,_ZN3sce2Np9CppWebApi11Matchmaking2V123SubmitTicketRequestBody21unsetTicketAttributesEv,\N,ps5rs-builtin,100,\N
lWVgnKYDfQ4,_ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_13InGameCatalog2V43SkuEEEEmmEv,\N,ps5rs-builtin,100,\N
hAyuWehGj+o,_ZN3sce7Toolkit2NP2V210Tournament13OneVsOneMatchD2Ev,\N,ps5rs-builtin,100,\N
wsMiVPm1q5Y,_ZNK7WebCore9ImageData4sizeEv,\N,ps5rs-builtin,100,\N
NVR9mhqq8tQ,sceNgs2VoiceGetUserData,\N,ps5rs-builtin,100,\N
C5CmJ9mdSBE,_ZN7ScePSVR13array_samplesEiPsiS0_i,\N,ps5rs-builtin,100,\N
NFftkkXV3ns,PKCS7_free,\N,ps5rs-builtin,100,\N
xlgA01CQtBo,_ZNKSt7num_putIcSt19ostreambuf_iteratorIcSt11char_traitsIcEEE5_IfmtEPcPKcNSt5_IosbIiE9_FmtflagsE,\N,ps5rs-builtin,100,\N
Re2PDOOOvxs,_ZN3sce11TextureTool3Raw15swizzle_0_1_5_0EPDv2_xj,\N,ps5rs-builtin,100,\N
Nk4cSaWHON0,_ZN3sce2Np9CppWebApi6Common8IteratorINS1_12Leaderboards2V110UpdateModeEEC1EPS6_,\N,ps5rs-builtin,100,\N
tSo1irMkicI,_ZNK3sce2Np9CppWebApi14SessionManager2V119PlayerSessionPlayer16getJoin,\N,ps5rs-builtin,100,\N
BJw8VOqeLUQ,_ZN3sce2Np9CppWebApi6Common6VectorINS1_7Matches2V119ChildActivityStatusEE6insertENS2_13ConstIteratorIS6_EERKS6_RS9_,\N,ps5rs-builtin,100,\N
1G2Zmm05B1A,.LCPI34_0,\N,ps5rs-builtin,100,\N
i88oabcaRzU,_ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V130ResponsePlayerSessionSpectatorEEEEixEm,\N,ps5rs-builtin,100,\N
bxAfmsH5wS4,png_get_user_chunk_ptr,\N,ps5rs-builtin,100,\N
r-lmfDcFyRE,sceIduUtilDeleteSaveData,\N,ps5rs-builtin,100,\N
6r7kkWFaWJ8,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_21AdvancedPlayerProfile2V132ConnectionQualityWirelessMetricsEEEEEEC2EPS9_PNS2_10LibContextE,\N,ps5rs-builtin,100,\N
ej7DGZDhuAk,sceKernelSetGameDirectMemoryLimit,\N,ps5rs-builtin,100,\N
r3fbewuitkw,_Z6DELETEIN3sce2Np9CppWebApi6Common6VectorINS3_12IntrusivePtrINS2_14SessionManager2V118LeaderWithOnlineIdEEEEEEiRNS3_10LibContextEPT_,\N,ps5rs-builtin,100,\N
EjJux9JMKGM,_ZN3sce3Agc19bindBackUserDataPtrEPPNS0_23SetRegRangeDirectPacketEPNS0_13CommandBufferENS0_10ShaderTypeEPVKv,\N,ps5rs-builtin,100,\N
+yfdQc6Mp6k,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_13InGameCatalog2V45VideoEEEEEED2Ev,\N,ps5rs-builtin,100,\N
WkUlp2cRBGg,sceNpIpcClientTermInternal,\N,ps5rs-builtin,100,\N
EeKJLS2ff-0,_ZN3sce3Agc4Core14RawStageBinder16setVertexBuffersEjjPKNS1_6BufferE,\N,ps5rs-builtin,100,\N
kgILKItuy24,_ZN8BankListD1Ev,\N,ps5rs-builtin,100,\N
ea3VaqQ6MAQ,mono_mempool_contains_addr,\N,ps5rs-builtin,100,\N
RDc+qpc3rnE,mono_btls_x509_store_ctx_get_by_subject,\N,ps5rs-builtin,100,\N
OnngJNAPzks,libnet_mem_initialize,\N,ps5rs-builtin,100,\N
UEpdxzuPeCc,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_10Activities2V114UserActivities13ErrorResponseEEEED2Ev,\N,ps5rs-builtin,100,\N
OUrM7JZcRSg,sceMbusUnregisterDriver,\N,ps5rs-builtin,100,\N
C2yjkNdzbW4,sceAgcDriverIDHSSubmit,\N,ps5rs-builtin,100,\N
Oz-Gfvy2HBc,_Z6DELETEIN3sce2Np9CppWebApi6Common6VectorINS3_12IntrusivePtrINS2_14SessionManager2V154GetUsersAccountIdPlayerSessionsInvitationsResponseBodyEEEEEEiRNS3_10LibContextEPT_,\N,ps5rs-builtin,100,\N
aL2U1O1BEzU,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_21AdvancedPlayerProfile2V113ErrorResponseEEaSERKS7_,\N,ps5rs-builtin,100,\N
xIx3rgbZkPA,mono_type_get_underlying_type,\N,ps5rs-builtin,100,\N
by0lClCWhcs,_ZN3sce7Toolkit2NP6Trophy9UserCache19setIconsPreferencesEbbb,\N,ps5rs-builtin,100,\N
yoAilvxJlzI,_ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_17TitleCloudStorage2V132GetMultiDataStatusesResponseBodyEEENS2_11EmptyHeaderEE17setNpWebApi2ReqIdEl,\N,ps5rs-builtin,100,\N
sgvWsLGBeHo,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V141GetUsersAccountIdGameSessionsResponseBodyEEEED1Ev,\N,ps5rs-builtin,100,\N
y3kKukZKeDg,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_13InGameCatalog2V520ContainerRatingCountEEEEEEaSERSA_,\N,ps5rs-builtin,100,\N
wtRfzEatT-A,_ZN3sce2Np9CppWebApi6Common6VectorINS1_11Matchmaking2V113AttributeTypeEE8copyFromERKS7_,\N,ps5rs-builtin,100,\N
4xoMS1UQvKI,SwCtrlSinkStreamStart,\N,ps5rs-builtin,100,\N
5T+TDJvnfYU,_GLOBAL__sub_I_acm_convolver_1.cpp,\N,ps5rs-builtin,100,\N
-qbwU7PeX04,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V136GetFriendsPlayerSessionsResponseBodyEEEEmmEi,\N,ps5rs-builtin,100,\N
jS+3kWmWE3I,_ZN3WTF11Persistence7EncoderlsEt,\N,ps5rs-builtin,100,\N
gh+UQ65QBEI,ucol_getAttribute_67,\N,ps5rs-builtin,100,\N
HrBzdvRqncs,.LCPI250_4,\N,ps5rs-builtin,100,\N
ANKAIU4TdHc,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_11UserProfile2V124GetBlockingUsersResponseEEaSERS7_,\N,ps5rs-builtin,100,\N
9JFGtpLJl58,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_11Matchmaking2V120GetOfferResponseBodyEEENS2_11EmptyHeaderEE21setOnFinishedCallbackEPFvliS8_PvEPFvliSB_ESB_,\N,ps5rs-builtin,100,\N
lgB5kgNjUqY,mono_btls_x509_verify_param_lookup,\N,ps5rs-builtin,100,\N
XfWV-hmpFbA,_ZN3sce2Np9CppWebApi14SessionManager2V124GameSessionMemberForRead8fromJsonERKNS_4Json5ValueE,\N,ps5rs-builtin,100,\N
8D4i-I2CgTs,_ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_13InGameCatalog2V520ContainerRatingCountEEEEC1Ev,\N,ps5rs-builtin,100,\N
jJkYhhiqmwc,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V125ResponseCompetitiveResultEEEEEEaSERSA_,\N,ps5rs-builtin,100,\N
cADvtm7QYMI,_ZN3sce3Gnm17DrawCommandBuffer10pushMarkerEPKc,\N,ps5rs-builtin,100,\N
4ClN4aYoaK0,_ZN7WebCore44computeMinimumScaleFactorForContentContainedERKNS_18ViewportAttributesERKNS_7IntSizeES5_,\N,ps5rs-builtin,100,\N
CqvGTLhOV70,WKPageLoadWebArchiveDataWithUserData,\N,ps5rs-builtin,100,\N
lshntkCNHtE,EVP_AEAD_max_tag_len,\N,ps5rs-builtin,100,\N
XS+NkypC0zY,ucal_isWeekend_67,\N,ps5rs-builtin,100,\N
kztBJtZ+ozw,_ZZNK3sce3Agc4Core14RawStageBinder8getValueEttE7enabled_3,\N,ps5rs-builtin,100,\N
v3lOwOlGc9c,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V111GameSessionEEEEEEC1ERKSA_,\N,ps5rs-builtin,100,\N
YEmNmQ-73DI,VerifyClassCodes,\N,ps5rs-builtin,100,\N
iycxBMYLgHQ,_ZNK7WebCore11MediaPlayer15extraMemoryCostEv,\N,ps5rs-builtin,100,\N
MSOc6b-k-UY,_ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V124ResponseTeamMemberResultEEEEdeEv,\N,ps5rs-builtin,100,\N
dPmrkI0XYms,sceAvPlayerInitImpl,\N,ps5rs-builtin,100,\N
vtEEXqP-JX4,_ZThn16_N9Matching25LobbyD0Ev,\N,ps5rs-builtin,100,\N
U-5UFByBNNQ,.LCPI75_6,\N,ps5rs-builtin,100,\N
OtUqYAzW0GM,sceNpAsmClientGetNpComInfo,\N,ps5rs-builtin,100,\N
PA+PwQax14c,_ZN7WebCore22CSSAnimationController33animationsAreSuspendedForDocumentEPNS_8DocumentE,\N,ps5rs-builtin,100,\N
FKULCTGerv8,_ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V15ErrorEEEEC1EPS8_,\N,ps5rs-builtin,100,\N
ejwa0hWWhDs,sceNetConfigGetIfaddr,\N,ps5rs-builtin,100,\N
ljqnF0hmLjo,sceNpGetSdkVersionUInt,\N,ps5rs-builtin,100,\N
aODgraUE0tg,_ZN3sce2Np9CppWebApi21AdvancedPlayerProfile2V119NatConnectivityFromD1Ev,\N,ps5rs-builtin,100,\N
tRif+V6BM0U,_ZZSt9MakefacetISt9money_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEESt8_LocinfoERT_T0_E3buf,\N,ps5rs-builtin,100,\N
IUcvRMYuuOk,_ZN15video_recording3ff43Rec17add_hvc1_hvcc_nalEjPKhm,\N,ps5rs-builtin,100,\N
nYA7nXRmwHg,_ZNK7WebCore12ISOWebVTTCue2idEv,\N,ps5rs-builtin,100,\N
D6HEAnaC9zQ,scePlayGoSnapshot,\N,ps5rs-builtin,100,\N
v8Q0ZjWQvbk,_ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_14SessionManager2V127GetGameSessionsResponseBodyEEENS2_11EmptyHeaderEE13getLibContextEv,\N,ps5rs-builtin,100,\N
gdSoJ6dvztU,sceAmprAmmMeasureAmmCommandSizeModifyProtectWithGpuMaskId,\N,ps5rs-builtin,100,\N
bD25s85vCLc,_ZN3WTF13StringBuilder22appendFixedWidthNumberEdj,\N,ps5rs-builtin,100,\N
QoItjQ1VB1E,WKPageSetMediaCaptureEnabled,\N,ps5rs-builtin,100,\N
aCfbPzyjU90,sceAgcDriverPassInfoDownward,\N,ps5rs-builtin,100,\N
kZizwrFvWZY,sceNpMemoryHeapInit,\N,ps5rs-builtin,100,\N
+1bHLOuow28,sceVshAvcapDeleteSyncer,\N,ps5rs-builtin,100,\N
BsjbIVU27jQ,u_strrstr,\N,ps5rs-builtin,100,\N
xfivNa3A398,_Z6DELETEIN3sce2Np9CppWebApi6Common6VectorINS2_7Matches2V124RequestCooperativeResultEEEEiRNS3_10LibContextEPT_,\N,ps5rs-builtin,100,\N
LSG+L6R31BM,_ZN3sce7Toolkit2NP6Thread12abortRequestERKj,\N,ps5rs-builtin,100,\N
h0k8FLhotoM,_ZN7WebCore21BackForwardController9goForwardEv,\N,ps5rs-builtin,100,\N
B1NER4KrqeQ,_ZN9Matching211Transaction6Packet17GetRoomMemberData15AttributeIdListC2Ev,\N,ps5rs-builtin,100,\N
dKqzlkVwl6A,_ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_7Matches2V124UpdateMatchDetailRequestEEEEppEi,\N,ps5rs-builtin,100,\N
UnfF6Y9YCfs,_ZTVN3sce2np15CancelableScopeE,\N,ps5rs-builtin,100,\N
j5C44K+duZs,_ZN3sce2Np9CppWebApi10Activities2V114UserActivities26GetUsersActivitiesResponseC2EPNS1_6Common10LibContextE,\N,ps5rs-builtin,100,\N
E4NUN+buCoI,_ZN3sce2Np9CppWebApi15Personalization2V110ContentApi23ParameterToSendCallbackC1ERS5_,\N,ps5rs-builtin,100,\N
Vw7Gn9YKJb8,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V15ErrorEEEE7popBackEv,\N,ps5rs-builtin,100,\N
XodHEv36tFs,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_11UserProfile2V114PersonalDetailEEEEEEC2Ev,\N,ps5rs-builtin,100,\N
ss2xO9IJxKQ,sceNpCondTimedwait,\N,ps5rs-builtin,100,\N
yvqk5thc5ZM,_ZZN3sce3Agc16fuseShaderHalvesEPNS0_6ShaderEPKS1_S4_PvE7enabled_0,\N,ps5rs-builtin,100,\N
2A032cRLKZk,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_21AdvancedPlayerProfile2V129ConnectionQualityWiredMetricsEEC1ERKS7_,\N,ps5rs-builtin,100,\N
hb-9FKNhGKM,_sem_trywait,\N,ps5rs-builtin,100,\N
7HOzNJVbN0g,_ZN3JSC16IsoSubspacePerVMC1EN3WTF8FunctionIFNS0_18SubspaceParametersERNS_2VMEEEE,\N,ps5rs-builtin,100,\N
WyL0wj6q2v8,_spinlock_debug,\N,ps5rs-builtin,100,\N
Nr5ycHwST3o,sce11CloudClient6Common12_GLOBAL__N_124InternalModuleLoadedByIdE,\N,ps5rs-builtin,100,\N
pZE4MZyuo34,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_12Leaderboards2V17ViewApi37GetLargeDataByObjectIdResponseHeadersEEC1ERKS8_,\N,ps5rs-builtin,100,\N
WxrYyOK7Las,sceVoiceDeviceInCustomerData,\N,ps5rs-builtin,100,\N
c6JUKqhjXHI,_ZN3sce7Toolkit2NP2V28Commerce27displayCategoryBrowseDialogERKNS3_7Request27DisplayCategoryBrowseDialogEPNS2_4Core8ResponseINS8_5EmptyEEE,\N,ps5rs-builtin,100,\N
Ua86vx5IaDU,_ZN7WebCore13MIMETypeCache26isUnsupportedContainerTypeERKN3WTF6StringE,\N,ps5rs-builtin,100,\N
5UpGpRjjKqY,_ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V142PutGameSessionsSearchAttributesRequestBodyEEdeEv,\N,ps5rs-builtin,100,\N
IAL+gBXNQM8,_ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V150PostGameSessionsSessionIdSessionMessageRequestBodyEEEE4sizeEv,\N,ps5rs-builtin,100,\N
BD4mnzRTXaU,_ZN3sce3Agc7Toolkit7Shaders29cs_copytexture2d_u2f_c_headerE,\N,ps5rs-builtin,100,\N
M6sjaHfyc9w,_ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_11UserProfile2V114PersonalDetailEEEEC1EPS8_,\N,ps5rs-builtin,100,\N
3l64veILF10,_ZN3sce11TextureTool9CubeImageC1ERKNS0_4InfoE,\N,ps5rs-builtin,100,\N
-J15GoFnuSM,_sceHttpGetRedirectUrlInfo,\N,ps5rs-builtin,100,\N
+w-uGoZaiB0,sce11CloudClient3App10AppManager7Message8IMessageE,\N,ps5rs-builtin,100,\N
BhlGT4jrUOA,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_13InGameCatalog2V45VideoEEC1ERS7_,\N,ps5rs-builtin,100,\N
fQRrJYJJeX4,_Z6DELETEIN3sce2Np9CppWebApi11Matchmaking2V118PlayerForOfferReadEEiRNS2_6Common14LibContextImplEPT_,\N,ps5rs-builtin,100,\N
yh9cwn547UA,mono_aot_Sce_Vsh_Accessor_Db_Notifyunbox_trampolines_end,\N,ps5rs-builtin,100,\N
KjqdrnrPIkk,_ZN3sce17ShaderLiveEditing8TCSocket10s_instanceE,\N,ps5rs-builtin,100,\N
MF8lq+JsFCc,sdb_single_step_trampoline_p,\N,ps5rs-builtin,100,\N
rT6Big2zxvU,_ZN3sce4Gnmx21LightweightGfxContext29initDispatchDrawCommandBufferEPvj,\N,ps5rs-builtin,100,\N
jI+MiyB5H1s,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V119AdditionalStatisticEEEEC1EPKS8_,\N,ps5rs-builtin,100,\N
m0Q+3otf0Xg,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V117ConnectionQualityEEEE5eraseENS2_8IteratorIS8_EERSB_,\N,ps5rs-builtin,100,\N
jbjgDgqLVGk,_ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_11UserProfile2V125GetPublicProfilesResponseEEEEmmEi,\N,ps5rs-builtin,100,\N
hGe8owwsXb8,_ZN3sce7Toolkit2NP8Matching10AttributesC1Ev,\N,ps5rs-builtin,100,\N
iPifxAkLZeY,sceAppInstUtilGetInstallProgressInfo2,\N,ps5rs-builtin,100,\N
rVJS3CeUwxs,_ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V124RequestGameSessionPlayerEEEEeqERKS9_,\N,ps5rs-builtin,100,\N
sfT5pcH7Oic,mono_security_enable_core_clr,\N,ps5rs-builtin,100,\N
FZXcY33Bxjc,sceAudioInSetDeviceMuteStatus,\N,ps5rs-builtin,100,\N
NPt9IXmxXfY,_ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V131JoinedPlayerSessionWithPlatformEEEEixEm,\N,ps5rs-builtin,100,\N
-jQ1wjkDwa4,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_11UserProfile2V124GetBlockingUsersResponseEEENS2_11EmptyHeaderEE14isTerminatableEv,\N,ps5rs-builtin,100,\N
ValV+RKC9yw,JSWeakRetain,\N,ps5rs-builtin,100,\N
V48kuhnh8HA,_ZN3sce13AgcGpuAddress88tile_macro_00_X0_X1_X2_Y0_Y1_Y2_X3_X3xY3xS3_S2xX4xY4_S1xY5xX6_S0xX5xY6_Y4_X6_Y6_Z0xY7_10EPhPKhRKNS0_20ComputeOffsetContextEjNS0_7simd256EjRjRS7_,\N,ps5rs-builtin,100,\N
BW+4jeGpPfQ,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_12FutureResultIiEEEC1Ev,\N,ps5rs-builtin,100,\N
qXuAm4m41Do,_ZNK7WebCore14DOMCacheEngine6Record4copyEv,\N,ps5rs-builtin,100,\N
JvOPWYEC8Ac,_ZNK7WebCore21WheelEventDeltaFilter17isFilteringDeltasEv,\N,ps5rs-builtin,100,\N
hhzN6xfPIRs,recvData,\N,ps5rs-builtin,100,\N
XO6hIhC1rw4,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_21AdvancedPlayerProfile2V120ReputationPropertiesEEaSERKS7_,\N,ps5rs-builtin,100,\N
280u+DiKYu4,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_10Activities2V114UserActivities13ErrorResponseEEEEEEaSERKSB_,\N,ps5rs-builtin,100,\N
1a-r8XOv2Ps,GCC_except_table62,\N,ps5rs-builtin,100,\N
p1cutHGo-JE,sceNpIpcStartReceiveEvent,\N,ps5rs-builtin,100,\N
CRptP1i+h-I,_Z33snd_SynthToolFindFreeEffectHandle14SndEffectTypes,\N,ps5rs-builtin,100,\N
h6oJjSrmwdk,sceMusicFwSetVolume,\N,ps5rs-builtin,100,\N
nKAxrlmGPYE,_kldstat,\N,ps5rs-builtin,100,\N
9X2d2k8hoCI,Java_com_sony_bdjstack_org_bluray_vfs_VFSManagerImpl_proxyGetDisabledClipIDs,\N,ps5rs-builtin,100,\N
0lZViUngUpg,_ZN7WebCore31MediaEngineConfigurationFactory10enableMockEv,\N,ps5rs-builtin,100,\N
dRhcCGlUC1A,scePsmDrmGenerateKpubTerm64,\N,ps5rs-builtin,100,\N
0mVJoNE3v+4,_ZZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_30CommunicationRestrictionStatus2V35ErrorEEEE8pushBackERKS8_ENKUlRNS2_10LibContextEmE_clESD_m,\N,ps5rs-builtin,100,\N
